tweet_id,timestamp,source,text,rating_denominator,names,dog_stage,rating_numerator_new,tweet_id,jpg_url,tweet_id,favorite_count,retweet_count,breed_pred,pred_confidence,fraction
838921590096166913,2017-03-07 01:17:48+00:00,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,10,Arlo,,13.0,671141549288370177,https://pbs.twimg.com/media/CVBfrU9WUAApDeV.jpg,836989968035819520,12177,2155,borzoi,0.0753577,1.3
838561493054533637,2017-03-06 01:26:54+00:00,Twitter for iPhone,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,10,Walter,,13.0,671154572044468225,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,836648853927522308,0,517,labrador_retriever,0.495047,1.3
838476387338051585,2017-03-05 19:48:43+00:00,Twitter for iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,10,Stanley,,13.0,671159727754231808,https://pbs.twimg.com/media/CVBwNjVWwAAlUFQ.jpg,836397794269200385,0,25629,,,1.3
838150277551247360,2017-03-04 22:12:52+00:00,Twitter for iPhone,@markhoppus 182/10,10,,,182.0,671166507850801152,https://pbs.twimg.com/media/CVB2TnWUYAA2pAU.jpg,836260088725786625,20325,4054,,,18.2
838085839343206401,2017-03-04 17:56:49+00:00,Twitter for iPhone,@bragg6of8 @Andy_Pace_ we are still looking for the first 15/10,10,,,15.0,671182547775299584,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,836001077879255040,18200,3983,rottweiler,0.331179,1.5
838083903487373313,2017-03-04 17:49:08+00:00,Twitter for iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,10,Daisy,,13.0,671186162933985280,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,835685285446955009,0,7601,chihuahua,0.319106,1.3
837820167694528512,2017-03-04 00:21:08+00:00,Twitter for iPhone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",10,,pupper,12.0,671347597085433856,https://pbs.twimg.com/media/CVEbFDRWsAAkN_7.jpg,835574547218894849,16972,3375,,,1.2
837482249356513284,2017-03-03 01:58:22+00:00,Twitter for iPhone,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,10,Waffles,,13.0,671355857343524864,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,835536468978302976,0,1576,miniature_poodle,0.313811,1.3
837471256429613056,2017-03-03 01:14:41+00:00,Twitter for iPhone,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,10,Vincent,,12.0,671357843010908160,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,835309094223372289,0,19554,italian_greyhound,0.831757,1.2
837366284874571778,2017-03-02 18:17:34+00:00,Twitter for iPhone,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,10,Lucy,puppo,13.0,671362598324076544,https://pbs.twimg.com/media/CVEouDRXAAEe8mt.jpg,835297930240217089,15735,2800,,,1.3
837110210464448512,2017-03-02 01:20:01+00:00,Twitter for iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,10,Clark,pupper,13.0,671390180817915904,https://pbs.twimg.com/media/CVFBzpXVEAAHIOv.jpg,835264098648616962,7370,1576,,,1.3
836989968035819520,2017-03-01 17:22:13+00:00,Twitter for iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,10,Mookie,,12.0,671486386088865792,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,835172783151792128,25001,5385,german_shepherd,0.8270350000000001,1.2
836753516572119041,2017-03-01 01:42:39+00:00,Twitter for iPhone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,10,Meera,doggo,12.0,671488513339211776,https://pbs.twimg.com/media/CVGbPgrWIAAQ1fB.jpg,835152434251116546,21317,2820,,,1.2
836677758902222849,2017-02-28 20:41:37+00:00,Twitter for iPhone,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,10,Oliver,,11.0,671497587707535361,https://pbs.twimg.com/media/CVGjflNWoAEwgrQ.jpg,834931633769889797,10297,1518,,,1.1
836380477523124226,2017-02-28 01:00:19+00:00,Twitter for iPhone,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",10,Ava,pupper,12.0,671518598289059840,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,834477809192075265,0,9968,lakeland_terrier,0.428275,1.2
836260088725786625,2017-02-27 17:01:56+00:00,Twitter for iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,10,Lucy,,13.0,671520732782923777,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,834458053273591808,9183,1571,pomeranian,0.551031,1.3
836001077879255040,2017-02-26 23:52:43+00:00,Twitter for iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,10,,,13.0,671528761649688577,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,834209720923721728,19602,4431,doberman,0.782626,1.3
835574547218894849,2017-02-25 19:37:50+00:00,Twitter for iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,10,Eli,,11.0,671536543010570240,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,834089966724603904,9598,2009,pug,0.537652,1.1
835297930240217089,2017-02-25 01:18:40+00:00,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,10,Ash,,12.0,671544874165002241,https://pbs.twimg.com/media/CVHOgDvU4AAfrXD.jpg,833826103416520705,17359,3548,,,1.2
835264098648616962,2017-02-24 23:04:14+00:00,Twitter for iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",10,Lola,,12.0,671547767500775424,https://pbs.twimg.com/media/CVHRIiqWEAAj98K.jpg,833732339549220864,0,208,,,1.2
835246439529840640,2017-02-24 21:54:03+00:00,Twitter for iPhone,"@jonnysun @Lin_Manuel ok jomny I know you're excited but 960/00 isn't a valid rating, 13/10 is tho",0,,,,671561002136281088,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,833722901757046785,20004,3048,gordon_setter,0.4693729999999999,
835172783151792128,2017-02-24 17:01:22+00:00,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,10,,,12.0,671729906628341761,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,833479644947025920,14240,1917,kuvasz,0.431469,1.2
835152434251116546,2017-02-24 15:40:31+00:00,Twitter for iPhone,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,10,,,0.0,671735591348891648,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,833124694597443584,19326,4541,irish_wolfhound,0.06307819999999999,0.0
834931633769889797,2017-02-24 01:03:08+00:00,Twitter for iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,10,Tucker,,12.0,671743150407421952,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,832998151111966721,12648,2060,toy_poodle,0.4194270000000001,1.2
834786237630337024,2017-02-23 15:25:23+00:00,Twitter for iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,10,Tobi,,13.0,671744970634719232,https://pbs.twimg.com/media/CVKEfMKWoAAR-Ud.jpg,832769181346996225,0,38,,,1.3
834574053763584002,2017-02-23 01:22:14+00:00,Twitter for iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,10,,doggo,13.0,671763349865160704,https://pbs.twimg.com/media/CVKVM3NW4AAdi1e.jpg,832757312314028032,16124,3397,,,1.3
834458053273591808,2017-02-22 17:41:18+00:00,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",10,Chester,,12.0,671789708968640512,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,832645525019123713,2794,497,dalmatian,0.114259,1.2
834209720923721728,2017-02-22 01:14:30+00:00,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,10,Wilson,,12.0,671855973984772097,https://pbs.twimg.com/media/CVLpciDW4AAleh-.jpg,832636094638288896,15162,2611,,,1.2
834167344700198914,2017-02-21 22:26:07+00:00,Twitter for iPhone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,10,Sunshine,,11.0,671866342182637568,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,832397543355072512,11442,2076,labrador_retriever,0.8756139999999999,1.1
834089966724603904,2017-02-21 17:18:39+00:00,Twitter for iPhone,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,10,,doggo,10.0,671874878652489728,https://pbs.twimg.com/media/CVL6op1WEAAUFE7.jpg,832369877331693569,16417,3000,,,1.0
834086379323871233,2017-02-21 17:04:24+00:00,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,10,Lipton,,12.0,671879137494245376,https://pbs.twimg.com/media/CVL-goTWoAEUfhy.jpg,832273440279240704,10858,2195,,,1.2
833863086058651648,2017-02-21 02:17:06+00:00,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,10,Bentley,,12.0,671882082306625538,https://pbs.twimg.com/media/CVMBL_LWUAAsvrL.jpg,832215909146226688,0,5842,,,1.2
833826103416520705,2017-02-20 23:50:09+00:00,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,10,Charlie,,13.0,671891728106971137,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,832215726631055365,0,8751,labrador_retriever,0.567933,1.3
833722901757046785,2017-02-20 17:00:04+00:00,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,10,Bronte,,13.0,672068090318987265,https://pbs.twimg.com/media/CVOqW8eUkAESTHj.jpg,832040443403784192,0,9002,pug,0.8633850000000001,1.3
833479644947025920,2017-02-20 00:53:27+00:00,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,10,Poppy,,13.0,672082170312290304,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,832032802820481025,17078,4379,toy_poodle,0.123962,1.3
833124694597443584,2017-02-19 01:23:00+00:00,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,10,Gidget,pupper,12.0,672095186491711488,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,831939777352105988,22894,5766,pug,0.794087,1.2
832998151111966721,2017-02-18 17:00:10+00:00,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",10,Rhino,doggo,13.0,672125275208069120,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,831926988323639298,324,34,golden_retriever,8.67567e-05,1.3
832757312314028032,2017-02-18 01:03:09+00:00,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,10,Willow,,13.0,672160042234327040,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,831670449226514432,9974,1719,pug,0.561027,1.3
832682457690300417,2017-02-17 20:05:43+00:00,Twitter for iPhone,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,10,,,13.0,672169685991993344,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,831650051525054464,6811,1821,cocker_spaniel,0.991011,1.3
832645525019123713,2017-02-17 17:38:57+00:00,Twitter Web Client,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",10,,,10.0,672205392827572224,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,831552930092285952,8597,2201,pug,0.00326691,1.0
832636094638288896,2017-02-17 17:01:29+00:00,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,10,Orion,,12.0,672222792075620352,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,831322785565769729,8919,1471,beagle,0.958178,1.2
832397543355072512,2017-02-17 01:13:34+00:00,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,10,Eevee,,12.0,672231046314901505,https://pbs.twimg.com/media/CVQ-kfWWoAAXV15.jpg,831315979191906304,6274,1054,,,1.2
832369877331693569,2017-02-16 23:23:38+00:00,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,10,Charlie,,11.0,672239279297454080,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,831309418084069378,11307,2315,pug,0.332536,1.1
832273440279240704,2017-02-16 17:00:25+00:00,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,10,Smiley,doggo,14.0,672245253877968896,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,831262627380748289,11376,1931,chihuahua,0.7189439999999999,1.4
832088576586297345,2017-02-16 04:45:50+00:00,Twitter for iPhone,@docmisterio account started on 11/15/15,15,,,11.0,672256522047614977,https://pbs.twimg.com/media/CVRVvRMWEAIBKOP.jpg,830173239259324417,0,5345,,,0.7333333333333333
832032802820481025,2017-02-16 01:04:13+00:00,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",10,Miguel,doggo,12.0,672267570918129665,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,829878982036299777,0,4697,irish_terrier,0.716932,1.2
831939777352105988,2017-02-15 18:54:34+00:00,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,10,Emanuel,doggo,12.0,672272411274932228,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,829861396166877184,11725,1818,pug,0.914685,1.2
831926988323639298,2017-02-15 18:03:45+00:00,Twitter for iPhone,@UNC can confirm 12/10,10,,,12.0,672466075045466113,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,829501995190984704,30405,9968,cocker_spaniel,0.150424,1.2
831911600680497154,2017-02-15 17:02:36+00:00,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,10,Kuyu,,14.0,672475084225949696,https://pbs.twimg.com/media/CVUchRHXAAE4rtp.jpg,829449946868879360,10043,1900,,,1.4
831670449226514432,2017-02-15 01:04:21+00:00,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,10,Daisy,,13.0,672481316919734272,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,829141528400556032,23301,6908,border_collie,0.599454,1.3
831650051525054464,2017-02-14 23:43:18+00:00,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",10,,,13.0,672482722825261057,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,829011960981237760,51116,15418,west_highland_white_terrier,0.5861729999999999,1.3
831552930092285952,2017-02-14 17:17:22+00:00,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,10,Dutch,,13.0,672488522314567680,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,828801551087042563,0,3229,doberman,0.605358,1.3
831322785565769729,2017-02-14 02:02:51+00:00,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,10,Pete,doggo,12.0,672523490734551040,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,828770345708580865,24513,5513,golden_retriever,0.5659810000000001,1.2
831315979191906304,2017-02-14 01:35:49+00:00,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,10,,pupper,13.0,672538107540070400,https://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg,828708714936930305,34886,10550,chihuahua,0.160274,1.3
831309418084069378,2017-02-14 01:09:44+00:00,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,10,Scooter,,12.0,672591271085670400,https://pbs.twimg.com/media/CVWGMQMWUAA7aOM.jpg,828650029636317184,9122,1265,,,1.2
831262627380748289,2017-02-13 22:03:49+00:00,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,10,Tucker,,12.0,672591762242805761,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,828409743546925057,6117,1097,kuvasz,0.777659,1.2
830956169170665475,2017-02-13 01:46:03+00:00,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,10,Reggie,,12.0,672594978741354496,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,828408677031882754,7373,1212,great_pyrenees,0.755945,1.2
830583320585068544,2017-02-12 01:04:29+00:00,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,10,Lilly,,13.0,672604026190569472,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,828381636999917570,12076,2101,toy_poodle,0.8201579999999999,1.3
830097400375152640,2017-02-10 16:53:37+00:00,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",10,Samson,,13.0,672614745925664768,https://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg,828372645993398273,12084,2772,,,1.3
829861396166877184,2017-02-10 01:15:49+00:00,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,10,Mia,,12.0,672640509974827008,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,828046555563323392,11249,2710,chesapeake_bay_retriever,0.420155,1.2
829501995190984704,2017-02-09 01:27:41+00:00,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,10,Leo,,12.0,672828477930868736,https://pbs.twimg.com/media/CVZd7ttWcAEs2wP.jpg,828011680017821696,9940,2034,,,1.2
829449946868879360,2017-02-08 22:00:52+00:00,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,10,,doggo,11.0,672834301050937345,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,827933404142436356,19203,4929,pembroke,0.5825600000000001,1.1
829374341691346946,2017-02-08 17:00:26+00:00,Twitter for iPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,10,Astrid,doggo,13.0,672877615439593473,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,827653905312006145,14867,2849,chihuahua,0.412362,1.3
829141528400556032,2017-02-08 01:35:19+00:00,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,10,Malcolm,,12.0,672884426393653248,https://pbs.twimg.com/media/CVaQ0M4UsAAki3t.jpg,827600520311402496,7176,879,,,1.2
829011960981237760,2017-02-07 17:00:28+00:00,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,10,Dexter,,13.0,672898206762672129,https://pbs.twimg.com/media/CVadWcCXIAAL4Sh.jpg,827324948884643840,15205,2858,,,1.3
828770345708580865,2017-02-07 01:00:22+00:00,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,10,Alfie,,13.0,672964561327235073,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,826958653328592898,20666,4697,chihuahua,0.292343,1.3
828708714936930305,2017-02-06 20:55:28+00:00,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10,Fiona,,10.0,672968025906282496,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,826848821049180160,34640,9535,toy_poodle,0.678046,1.0
828650029636317184,2017-02-06 17:02:17+00:00,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",10,,,14.0,672970152493887488,https://pbs.twimg.com/media/CVbeyGUU8AEq300.jpg,826615380357632002,0,3761,,,1.4
828409743546925057,2017-02-06 01:07:28+00:00,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,10,Mutt,,12.0,672975131468300288,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,826598799820865537,4930,233,pug,0.8364209999999999,1.2
828408677031882754,2017-02-06 01:03:14+00:00,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,10,Bear,,12.0,672980819271634944,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,826598365270007810,9594,2218,basset,0.219461,1.2
828381636999917570,2017-02-05 23:15:47+00:00,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,10,Doobert,doggo,14.0,672984142909456390,https://pbs.twimg.com/media/CVbrcZyVAAA5Wpq.jpg,826476773533745153,17642,3980,,,1.4
828376505180889089,2017-02-05 22:55:23+00:00,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",10,Beebop,,13.0,672988786805112832,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,826240494070030336,12734,2456,lakeland_terrier,0.8366319999999999,1.3
828372645993398273,2017-02-05 22:40:03+00:00,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,10,Alexander,,12.0,672995267319328768,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,826204788643753985,4685,866,french_bulldog,0.7195590000000001,1.2
828361771580813312,2017-02-05 21:56:51+00:00,Twitter Web Client,Beebop and Doobert should start a band 12/10 would listen,10,,,12.0,672997845381865473,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,826115272272650244,14990,2932,chow,0.517255,1.2
828046555563323392,2017-02-05 01:04:17+00:00,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,10,Sailer,,13.0,673148804208660480,https://pbs.twimg.com/media/CVeBQwiUsAAqhLw.jpg,825876512159186944,10063,1759,,,1.3
828011680017821696,2017-02-04 22:45:42+00:00,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,10,Brutus,,11.0,673213039743795200,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,825829644528148480,12243,2370,schipperke,0.8880819999999999,1.1
827933404142436356,2017-02-04 17:34:40+00:00,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,10,Kona,pupper,12.0,673240798075449344,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,825535076884762624,54859,16685,airedale,0.443004,1.2
827653905312006145,2017-02-03 23:04:02+00:00,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,10,Boots,,12.0,673270968295534593,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,825147591692263424,17566,4267,shih-tzu,0.610453,1.2
827600520311402496,2017-02-03 19:31:54+00:00,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,10,Tucker,,13.0,673295268553605120,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,825120256414846976,0,1182,golden_retriever,0.889241,1.3
827324948884643840,2017-02-03 01:16:53+00:00,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",10,Ralphie,,12.0,673317986296586240,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,825026590719483904,5996,1182,miniature_pinscher,0.384099,1.2
